"GOFAR Data Export"
"Vehicle","From","To"
"New Car","01-Jul-2021","30-Jun-2022"
,,,,,,,,,,,,,,,,,,,,
"Start Odometer (km)","End Odometer (km)","Total Distance Recorded (km)","Business Distance Recorded (km)","Business Use Percentage",,,,,,,,,,,,,,,
"49750","85665","30215.36","0.00","0.00",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Type,Trip Index,Start Time,End Time,Fuel (L),Cost,Price per Litre,Start Location,End Location,Average Speed (km/h),Distance (km),Economy (L/100km),CO2 (kg),Acceleration Score,Braking Score,Business,Tags,Odometer Start (km),Odometer End (km),% difference between calculated odometer and actual odometer
"Trip","2698","23-Nov-2021 17:32","23-Nov-2021 18:28","2.908","2.91","1.000","","","35","32.14","9.05","6.71","76.73","74.39","","","63733","63765",""
"Trip","2699","23-Nov-2021 18:43","23-Nov-2021 18:54","0.618","0.62","1.000","","","31","5.62","10.99","1.42","76.89","74.38","","","63765","63771",""
"Trip","2700","23-Nov-2021 19:02","23-Nov-2021 19:42","1.994","1.99","1.000","","","39","26.04","7.66","4.60","79.90","77.37","","","63771","63797",""
"Trip","2701","23-Nov-2021 19:50","23-Nov-2021 20:01","0.489","0.49","1.000","","","31","5.78","8.46","1.13","78.94","76.19","","","63797","63803",""
"Trip","2702","23-Nov-2021 20:10","23-Nov-2021 20:14","0.215","0.22","1.000","","","21","1.58","13.66","0.49","72.61","67.41","","","63803","63804",""
"Trip","2703","23-Nov-2021 20:22","23-Nov-2021 20:47","1.129","1.13","1.000","","","24","9.91","11.39","2.60","72.56","69.61","","","63804","63814",""
"Trip","2704","23-Nov-2021 21:56","23-Nov-2021 21:59","0.162","0.16","1.000","","","32","1.58","10.24","0.37","100.00","80.83","","","63814","63816",""
"Trip","2705","24-Nov-2021 02:24","24-Nov-2021 02:36","0.880","0.88","1.000","","","56","11.51","7.65","2.03","91.76","83.74","","","63816","63827",""
"Trip","2706","24-Nov-2021 02:50","24-Nov-2021 03:02","0.861","0.86","1.000","","","55","11.30","7.62","1.98","94.95","82.25","","","63827","63839",""
"Trip","2707","24-Nov-2021 17:19","24-Nov-2021 17:23","0.286","0.29","1.000","","","30","1.90","15.07","0.66","68.98","69.39","","","63839","63840",""
"Trip","2708","24-Nov-2021 17:27","24-Nov-2021 17:28","0.054","0.05","1.000","","","7","0.18","29.61","0.12","48.06","100.00","","","63840","63841",""
"Trip","2709","24-Nov-2021 18:16","24-Nov-2021 18:28","0.774","0.77","1.000","","","47","9.80","7.90","1.78","90.86","82.00","","","63841","63850",""
"Trip","2710","24-Nov-2021 18:42","24-Nov-2021 18:49","0.258","0.26","1.000","","","20","2.21","11.71","0.59","81.75","68.34","","","63850","63853",""
"Trip","2711","24-Nov-2021 19:04","24-Nov-2021 19:12","0.438","0.44","1.000","","","34","4.96","8.82","1.01","77.11","74.66","","","63853","63858",""
"Trip","2712","24-Nov-2021 19:42","24-Nov-2021 20:15","1.956","1.96","1.000","","","48","26.25","7.45","4.51","80.30","77.03","","","63858","63884",""
"Trip","2713","24-Nov-2021 20:18","24-Nov-2021 21:10","2.305","2.31","1.000","","","34","29.82","7.73","5.32","82.83","76.91","","","63884","63914",""
"Trip","2714","24-Nov-2021 21:14","24-Nov-2021 21:15","0.019","0.02","1.000","","","4","0.05","41.35","0.04","100.00","31.55","","","63914","63914",""
"Trip","2715","24-Nov-2021 21:22","24-Nov-2021 21:23","0.020","0.02","1.000","","","7","0.09","22.57","0.04","100.00","100.00","","","63914","63914",""
"Trip","2716","24-Nov-2021 21:45","24-Nov-2021 22:19","1.662","1.66","1.000","","","40","22.70","7.32","3.84","81.86","83.21","","","63914","63937",""
"Trip","2717","24-Nov-2021 22:24","24-Nov-2021 22:30","0.260","0.26","1.000","","","21","2.16","12.03","0.59","73.85","70.73","","","63937","63939",""
"Trip","2718","24-Nov-2021 22:45","24-Nov-2021 22:55","0.445","0.45","1.000","","","31","5.49","8.11","1.02","88.80","81.24","","","63939","63944",""
"Trip","2719","25-Nov-2021 02:23","25-Nov-2021 02:26","0.186","0.19","1.000","","","35","1.61","11.51","0.42","92.77","77.48","","","63944","63946",""
"Trip","2720","25-Nov-2021 14:23","25-Nov-2021 14:35","0.490","0.49","1.000","","","10","2.01","24.43","1.13","92.71","77.28","","","63946","63948",""
"Trip","2721","25-Nov-2021 15:19","25-Nov-2021 15:31","0.475","0.47","1.000","","","10","2.08","22.80","1.09","75.40","75.10","","","63948","63950",""
"Trip","2722","25-Nov-2021 15:56","25-Nov-2021 16:06","0.254","0.25","1.000","","","0","0","999.00","0.58","100.00","100.00","","","63950","63950",""
"Trip","2723","25-Nov-2021 16:12","25-Nov-2021 16:25","0.573","0.57","1.000","","","17","3.88","14.75","1.32","76.03","71.32","","","63950","63954",""
"Trip","2724","25-Nov-2021 16:51","25-Nov-2021 17:05","0.767","0.77","1.000","","","31","7.02","10.93","1.77","73.90","69.28","","","63954","63961",""
"Trip","2725","25-Nov-2021 17:40","25-Nov-2021 17:55","0.868","0.87","1.000","","","42","9.92","8.75","2.00","81.57","77.77","","","63961","63971",""
"Trip","2726","25-Nov-2021 18:30","25-Nov-2021 18:38","0.402","0.40","1.000","","","29","3.93","10.24","0.92","76.46","74.10","","","63971","63975",""
"Trip","2727","25-Nov-2021 18:57","25-Nov-2021 19:07","0.507","0.51","1.000","","","38","6.11","8.30","1.17","83.99","83.11","","","63975","63981",""
"Trip","2728","25-Nov-2021 19:10","25-Nov-2021 20:14","3.353","3.35","1.000","","","40","42.96","7.81","7.74","79.51","76.04","","","63981","64024",""
"Trip","2729","26-Nov-2021 13:29","26-Nov-2021 13:58","1.304","1.30","1.000","","","18","8.70","15.00","3.01","82.76","78.11","","","64024","64032",""
"Trip","2730","26-Nov-2021 14:17","26-Nov-2021 15:06","1.945","1.94","1.000","","","14","11.85","16.41","4.49","76.92","73.05","","","64032","64044",""
"Trip","2731","26-Nov-2021 15:09","26-Nov-2021 15:45","1.187","1.19","1.000","","","6","3.65","32.56","2.74","72.64","69.44","","","64044","64048",""
"Trip","2732","26-Nov-2021 17:02","26-Nov-2021 17:17","0.553","0.55","1.000","","","10","2.48","22.34","1.27","75.76","75.51","","","64048","64050",""
"Trip","2733","26-Nov-2021 17:20","26-Nov-2021 17:23","0.214","0.21","1.000","","","24","1.36","15.79","0.49","66.01","64.56","","","64050","64052",""
"Trip","2734","26-Nov-2021 17:32","26-Nov-2021 18:05","2.090","2.09","1.000","","","43","24.23","8.62","4.82","79.90","76.48","","","64052","64076",""
"Trip","2735","26-Nov-2021 18:15","26-Nov-2021 19:03","2.568","2.57","1.000","","","33","27.04","9.50","5.93","76.25","75.07","","","64076","64103",""
"Trip","2736","26-Nov-2021 19:09","26-Nov-2021 19:55","2.371","2.37","1.000","","","41","30.97","7.65","5.47","82.17","76.81","","","64103","64134",""
"Trip","2737","26-Nov-2021 20:04","26-Nov-2021 20:30","1.205","1.20","1.000","","","34","14.47","8.32","2.78","78.41","73.55","","","64134","64148",""
"Trip","2738","26-Nov-2021 21:11","26-Nov-2021 21:37","1.296","1.30","1.000","","","39","16.99","7.63","2.99","79.71","77.90","","","64148","64165",""
"Trip","2739","26-Nov-2021 21:42","26-Nov-2021 21:56","0.730","0.73","1.000","","","43","9.75","7.49","1.68","88.46","77.82","","","64165","64175",""
"Trip","2740","26-Nov-2021 22:10","26-Nov-2021 22:21","0.455","0.45","1.000","","","25","4.66","9.74","1.05","85.11","71.57","","","64175","64180",""
"Trip","2741","26-Nov-2021 22:25","26-Nov-2021 22:39","0.725","0.73","1.000","","","41","9.37","7.74","1.67","91.40","78.05","","","64180","64189",""
"Trip","2742","26-Nov-2021 22:49","26-Nov-2021 22:59","0.538","0.54","1.000","","","55","8.90","6.04","1.24","90.50","98.01","","","64189","64198",""
"Trip","2743","26-Nov-2021 23:02","26-Nov-2021 23:10","0.441","0.44","1.000","","","50","6.58","6.70","1.01","85.86","82.74","","","64198","64205",""
"Trip","2744","26-Nov-2021 23:14","26-Nov-2021 23:16","0.156","0.16","1.000","","","32","1.52","10.26","0.36","91.15","73.20","","","64205","64206",""
"Trip","2745","27-Nov-2021 14:24","27-Nov-2021 15:57","3.559","3.56","1.000","","","13","19.70","18.07","8.22","78.29","74.55","","","64206","64226",""
"Trip","2746","27-Nov-2021 17:36","27-Nov-2021 17:46","0.423","0.42","1.000","","","15","2.48","17.02","0.97","79.60","76.30","","","64226","64228",""
"Trip","2747","27-Nov-2021 17:49","27-Nov-2021 17:52","0.174","0.17","1.000","","","28","1.35","12.83","0.40","90.41","81.25","","","64228","64230",""
"Trip","2748","27-Nov-2021 17:56","27-Nov-2021 19:19","4.368","4.37","1.000","","","34","45.92","9.51","10.08","78.42","73.87","","","64230","64276",""
"Trip","2749","27-Nov-2021 19:26","27-Nov-2021 19:47","1.092","1.09","1.000","","","37","12.69","8.61","2.52","84.20","76.52","","","64276","64288",""
"Trip","2750","27-Nov-2021 19:55","27-Nov-2021 19:58","0.195","0.19","1.000","","","28","1.56","12.47","0.44","84.69","67.28","","","64288","64290",""
"Trip","2751","27-Nov-2021 20:03","27-Nov-2021 20:42","2.079","2.08","1.000","","","37","24.11","8.62","4.80","77.43","75.15","","","64290","64314",""
"Trip","2752","27-Nov-2021 20:56","27-Nov-2021 20:58","0.036","0.04","1.000","","","5","0.11","32.79","0.08","41.64","56.12","","","64314","64314",""
"Trip","2753","27-Nov-2021 21:22","27-Nov-2021 21:24","0.032","0.03","1.000","","","6","0.13","24.21","0.07","44.22","100.00","","","64314","64314",""
"Trip","2754","27-Nov-2021 21:29","27-Nov-2021 21:33","0.206","0.21","1.000","","","34","2.24","9.17","0.47","88.04","81.00","","","64314","64316",""
"Trip","2755","27-Nov-2021 21:36","27-Nov-2021 21:40","0.230","0.23","1.000","","","36","2.36","9.74","0.53","75.56","75.83","","","64316","64319",""
"Trip","2756","27-Nov-2021 21:48","27-Nov-2021 22:04","0.943","0.94","1.000","","","50","13.08","7.21","2.17","81.80","78.93","","","64319","64332",""
"Trip","2757","27-Nov-2021 22:19","27-Nov-2021 22:33","0.505","0.50","1.000","","","23","5.30","9.52","1.16","78.78","72.46","","","64332","64337",""
"Trip","2758","27-Nov-2021 22:41","27-Nov-2021 23:12","1.822","1.82","1.000","","","50","25.78","7.07","4.20","87.35","79.60","","","64337","64363",""
"Trip","2759","28-Nov-2021 03:46","28-Nov-2021 04:01","0.905","0.91","1.000","","","49","12.27","7.38","2.09","91.32","89.35","","","64363","64375",""
"Trip","2760","28-Nov-2021 04:05","28-Nov-2021 04:17","0.852","0.85","1.000","","","54","11.29","7.55","1.96","89.84","80.56","","","64375","64387",""
"Trip","2761","28-Nov-2021 14:52","28-Nov-2021 15:45","1.359","1.36","1.000","","","9","8.15","16.68","3.13","87.69","79.86","","","64387","64395",""
"Trip","2762","28-Nov-2021 16:22","28-Nov-2021 16:32","0.144","0.14","1.000","","","0","0","999.00","0.33","100.00","100.00","","","64395","64395",""
"Trip","2763","28-Nov-2021 16:44","28-Nov-2021 16:55","0.639","0.64","1.000","","Port Kennedy","43","8.03","7.96","1.47","83.66","81.44","","","64395","64403",""
"Trip","2764","28-Nov-2021 19:31","28-Nov-2021 19:40","0.568","0.57","1.000","Port Kennedy","Secret Harbour","45","6.34","8.97","1.31","87.08","79.55","","","64403","64409",""
"Trip","2765","28-Nov-2021 21:17","28-Nov-2021 21:25","0.494","0.49","1.000","Secret Harbour","Port Kennedy","48","6.30","7.83","1.14","100.00","87.36","","","64409","64415",""
"Trip","2766","29-Nov-2021 12:40","29-Nov-2021 12:46","0.277","0.28","1.000","Port Kennedy","Warnbro","19","1.60","17.24","0.63","79.87","78.84","","","64415","64417",""
"Trip","2767","29-Nov-2021 12:50","29-Nov-2021 13:59","2.092","2.09","1.000","Warnbro","Warnbro","17","19.30","10.84","4.83","77.64","78.83","","","64417","64436",""
"Trip","2768","29-Nov-2021 14:14","29-Nov-2021 14:24","0.165","0.16","1.000","Warnbro","Warnbro","0","0","999.00","0.38","100.00","100.00","","","64436","64436",""
"Trip","2769","29-Nov-2021 14:36","29-Nov-2021 15:14","2.516","2.52","1.000","Warnbro","Mandurah","38","24.21","10.39","5.81","77.54","77.57","","","64436","64461",""
"Trip","2770","29-Nov-2021 16:04","29-Nov-2021 16:13","0.301","0.30","1.000","Mandurah","Mandurah","5","0.80","37.46","0.69","68.59","58.32","","","64461","64461",""
"Trip","2771","29-Nov-2021 16:24","29-Nov-2021 16:48","0.925","0.92","1.000","Mandurah","San Remo","19","7.74","11.95","2.13","78.86","74.89","","","64461","64469",""
"Trip","2772","29-Nov-2021 17:04","29-Nov-2021 17:22","1.119","1.12","1.000","San Remo","Port Kennedy","55","15.80","7.08","2.58","82.42","80.12","","","64469","64485",""
"Trip","2773","29-Nov-2021 17:30","29-Nov-2021 17:33","0.164","0.16","1.000","Port Kennedy","Port Kennedy","22","1.26","12.98","0.37","81.29","67.75","","","64485","64486",""
"Trip","2774","29-Nov-2021 20:10","29-Nov-2021 20:14","0.257","0.26","1.000","Port Kennedy","","26","1.77","14.56","0.59","72.70","69.82","","","64486","64488",""
"Trip","2775","29-Nov-2021 20:41","29-Nov-2021 20:52","0.417","0.42","1.000","","","19","3.56","11.73","0.96","77.87","69.96","","","64488","64491",""
"Trip","2776","29-Nov-2021 20:58","29-Nov-2021 20:59","0.025","0.02","1.000","","","5","0.09","26.81","0.05","100.00","100.00","","","64491","64492",""
"Trip","2777","29-Nov-2021 21:07","29-Nov-2021 21:43","0.708","0.71","1.000","","","4","2.15","32.86","1.63","78.68","72.17","","","64492","64494",""
"Trip","2778","30-Nov-2021 10:54","30-Nov-2021 11:12","0.526","0.53","1.000","","","7","1.99","26.46","1.21","70.37","68.21","","","64494","64496",""
"Trip","2779","30-Nov-2021 12:05","30-Nov-2021 12:05","0.017","0.02","1.000","","","0","0","999.00","0.03","100.00","100.00","","","64496","64496",""
"Trip","2780","30-Nov-2021 13:47","30-Nov-2021 13:54","0.295","0.29","1.000","","","19","2.08","14.14","0.68","75.40","76.64","","","64496","64498",""
"Trip","2781","30-Nov-2021 16:47","30-Nov-2021 17:04","0.587","0.59","1.000","","","14","3.85","15.22","1.35","73.41","70.19","","","64498","64502",""
"Trip","2782","30-Nov-2021 17:16","30-Nov-2021 17:38","1.199","1.20","1.000","","","38","13.91","8.62","2.76","76.61","74.35","","","64502","64516",""
"Trip","2783","30-Nov-2021 17:41","30-Nov-2021 17:50","0.466","0.47","1.000","","","36","5.32","8.76","1.07","81.42","74.12","","","64516","64521",""
"Trip","2784","30-Nov-2021 18:03","30-Nov-2021 18:17","0.777","0.78","1.000","","","41","9.52","8.16","1.79","80.32","75.86","","","64521","64530",""
"Trip","2785","30-Nov-2021 18:26","30-Nov-2021 18:37","0.470","0.47","1.000","","","33","5.75","8.18","1.08","85.41","77.55","","","64530","64536",""
"Trip","2786","30-Nov-2021 18:41","30-Nov-2021 19:08","1.455","1.46","1.000","","","38","17.30","8.41","3.36","79.98","75.18","","","64536","64553",""
"Trip","2787","30-Nov-2021 19:16","30-Nov-2021 19:25","0.472","0.47","1.000","","","31","4.63","10.19","1.09","80.92","72.66","","","64553","64558",""
"Trip","2788","30-Nov-2021 19:49","30-Nov-2021 20:07","1.102","1.10","1.000","","","49","14.82","7.44","2.54","85.29","80.60","","","64558","64573",""
"Trip","2789","30-Nov-2021 20:10","30-Nov-2021 20:29","0.967","0.97","1.000","","","44","14.00","6.91","2.23","90.07","81.30","","","64573","64587",""
"Trip","2790","30-Nov-2021 20:37","30-Nov-2021 20:41","0.190","0.19","1.000","","","43","2.48","7.65","0.43","93.76","82.25","","","64587","64589",""
"Trip","2791","30-Nov-2021 20:52","30-Nov-2021 20:55","0.129","0.13","1.000","","","29","1.40","9.23","0.29","90.64","82.29","","","64589","64591",""
"Trip","2792","01-Dec-2021 14:26","01-Dec-2021 14:37","0.415","0.41","1.000","","","13","2.12","19.54","0.95","70.34","68.02","","","64591","64593",""
"Trip","2793","01-Dec-2021 14:43","01-Dec-2021 14:46","0.100","0.10","1.000","","","12","0.52","19.19","0.23","71.26","73.52","","","64593","64593",""
"Trip","2794","01-Dec-2021 15:37","01-Dec-2021 15:39","0.136","0.14","1.000","","","14","0.60","22.54","0.31","63.86","61.45","","","64593","64594",""
"Trip","2795","01-Dec-2021 15:56","01-Dec-2021 16:03","0.281","0.28","1.000","","","21","2.38","11.82","0.64","79.58","72.41","","","64594","64596",""
"Trip","2796","01-Dec-2021 16:11","01-Dec-2021 16:13","0.075","0.07","1.000","","","9","0.34","22.24","0.17","76.68","51.40","","","64596","64597",""
"Trip","2797","01-Dec-2021 16:21","01-Dec-2021 16:34","0.485","0.48","1.000","","","25","5.32","9.11","1.11","84.16","74.41","","","64597","64602",""
"Trip","2798","01-Dec-2021 17:16","01-Dec-2021 17:20","0.198","0.20","1.000","","","30","1.72","11.50","0.45","68.77","76.84","","","64602","64604",""
"Trip","2799","01-Dec-2021 17:39","01-Dec-2021 17:52","0.768","0.77","1.000","","","44","9.39","8.18","1.77","77.58","76.41","","","64604","64613",""
"Trip","2800","01-Dec-2021 18:08","01-Dec-2021 18:55","2.363","2.36","1.000","","","38","30.25","7.81","5.45","81.08","74.87","","","64613","64643",""
"Trip","2801","01-Dec-2021 19:01","01-Dec-2021 19:12","0.409","0.41","1.000","","","18","3.21","12.73","0.94","75.98","67.81","","","64643","64647",""
"Trip","2802","01-Dec-2021 19:21","01-Dec-2021 19:44","1.196","1.20","1.000","","","36","13.79","8.67","2.76","80.39","75.06","","","64647","64660",""
"Trip","2803","01-Dec-2021 20:06","01-Dec-2021 20:52","2.129","2.13","1.000","","","33","25.69","8.29","4.91","79.18","74.83","","","64660","64686",""
"Trip","2804","01-Dec-2021 21:09","01-Dec-2021 21:18","0.137","0.14","1.000","","","1","0.11","123.54","0.31","100.00","100.00","","","64686","64686",""
"Trip","2805","01-Dec-2021 21:39","01-Dec-2021 21:40","0.028","0.03","1.000","","","9","0.13","21.73","0.06","59.29","100.00","","","64686","64686",""
"Trip","2806","01-Dec-2021 21:55","01-Dec-2021 22:03","0.489","0.49","1.000","","","27","3.67","13.33","1.12","74.17","64.15","","","64686","64690",""
"Trip","2807","01-Dec-2021 22:27","01-Dec-2021 22:41","0.778","0.78","1.000","","","48","10.71","7.27","1.79","89.93","80.56","","","64690","64701",""
"Trip","2808","02-Dec-2021 02:09","02-Dec-2021 02:15","0.331","0.33","1.000","","","44","3.70","8.97","0.76","91.48","95.41","","","64701","64704",""
"Trip","2809","02-Dec-2021 16:20","02-Dec-2021 16:29","0.487","0.49","1.000","","","25","3.84","12.69","1.12","74.86","71.95","","","64704","64708",""
"Trip","2810","02-Dec-2021 16:34","02-Dec-2021 16:49","0.957","0.96","1.000","","","49","12.84","7.45","2.21","86.06","77.92","","","64708","64721",""
"Trip","2811","02-Dec-2021 16:53","02-Dec-2021 16:54","0.039","0.04","1.000","","","7","0.19","20.06","0.09","100.00","100.00","","","64721","64721",""
"Trip","2812","02-Dec-2021 17:03","02-Dec-2021 17:04","0.042","0.04","1.000","","","7","0.19","21.71","0.09","100.00","70.73","","","64721","64721",""
"Trip","2813","02-Dec-2021 17:08","02-Dec-2021 17:51","2.047","2.05","1.000","","","34","24.74","8.27","4.72","76.94","74.65","","","64721","64746",""
"Trip","2814","02-Dec-2021 18:22","02-Dec-2021 18:30","0.591","0.59","1.000","","","50","6.52","9.06","1.36","77.50","75.80","","","64746","64753",""
"Trip","2815","02-Dec-2021 18:34","02-Dec-2021 18:50","0.859","0.86","1.000","","","39","10.46","8.21","1.98","79.22","73.41","","","64753","64763",""
"Trip","2816","02-Dec-2021 19:12","02-Dec-2021 19:33","0.865","0.87","1.000","","","26","8.78","9.85","1.99","78.45","71.91","","","64763","64772",""
"Trip","2817","03-Dec-2021 14:50","03-Dec-2021 15:04","0.888","0.89","1.000","","","33","8.14","10.92","2.05","73.93","78.06","","","64772","64780",""
"Trip","2818","03-Dec-2021 15:08","03-Dec-2021 16:31","3.409","3.41","1.000","","","14","19.04","17.90","7.87","72.71","70.99","","","64780","64799",""
"Trip","2819","03-Dec-2021 17:04","03-Dec-2021 17:31","0.930","0.93","1.000","","","9","3.83","24.29","2.14","72.86","70.40","","","64799","64803",""
"Trip","2820","03-Dec-2021 17:36","03-Dec-2021 18:21","2.463","2.46","1.000","","","33","24.72","9.96","5.69","80.98","74.65","","","64803","64828",""
"Trip","2821","03-Dec-2021 18:58","03-Dec-2021 19:12","0.930","0.93","1.000","","","51","12.20","7.62","2.14","89.33","80.51","","","64828","64840",""
"Trip","2822","03-Dec-2021 20:49","03-Dec-2021 20:53","0.195","0.19","1.000","","","28","1.58","12.31","0.45","91.40","77.74","","","64840","64841",""
"Trip","2823","04-Dec-2021 11:47","04-Dec-2021 12:21","1.512","1.51","1.000","","","18","10.47","14.43","3.49","84.65","77.52","","","64841","64852",""
"Trip","2824","04-Dec-2021 13:37","04-Dec-2021 14:02","1.300","1.30","1.000","","","30","12.38","10.50","3.00","82.59","75.32","","","64852","64864",""
"Trip","2825","04-Dec-2021 14:27","04-Dec-2021 14:41","0.918","0.92","1.000","","","38","8.86","10.36","2.12","77.96","73.98","","","64864","64873",""
"Trip","2826","04-Dec-2021 15:57","04-Dec-2021 16:07","0.280","0.28","1.000","","","0","0","999.00","0.64","100.00","100.00","","","64873","64873",""
"Trip","2827","04-Dec-2021 16:13","04-Dec-2021 16:43","1.143","1.14","1.000","","","8","3.90","29.29","2.63","76.24","66.13","","","64873","64877",""
"Trip","2828","04-Dec-2021 17:11","04-Dec-2021 17:21","0.267","0.27","1.000","","","0","0","999.00","0.61","100.00","100.00","","","64877","64877",""
"Trip","2829","04-Dec-2021 17:32","04-Dec-2021 17:47","0.680","0.68","1.000","","","20","4.94","13.78","1.57","78.90","72.58","","","64877","64882",""
"Trip","2830","04-Dec-2021 17:52","04-Dec-2021 17:59","0.232","0.23","1.000","","","11","1.27","18.24","0.53","90.00","82.91","","","64882","64883",""
"Trip","2831","04-Dec-2021 18:31","04-Dec-2021 18:55","1.530","1.53","1.000","","","44","18.04","8.48","3.53","82.74","77.54","","","64883","64901",""
"Trip","2832","04-Dec-2021 18:59","04-Dec-2021 19:05","0.275","0.28","1.000","","","16","1.65","16.65","0.63","74.18","60.76","","","64901","64903",""
"Trip","2833","04-Dec-2021 19:09","04-Dec-2021 19:21","0.755","0.76","1.000","","","48","9.58","7.89","1.74","82.41","77.87","","","64903","64913",""
"Trip","2834","04-Dec-2021 19:25","04-Dec-2021 19:32","0.401","0.40","1.000","","","32","4.12","9.72","0.92","75.48","72.20","","","64913","64917",""
"Trip","2835","04-Dec-2021 20:07","04-Dec-2021 20:23","0.902","0.90","1.000","","","46","12.52","7.20","2.08","90.49","79.42","","","64917","64929",""
"Trip","2836","04-Dec-2021 20:34","04-Dec-2021 20:54","1.097","1.10","1.000","","","44","14.12","7.77","2.53","84.28","80.83","","","64929","64943",""
"Trip","2837","04-Dec-2021 20:59","04-Dec-2021 21:28","1.317","1.32","1.000","","","29","13.99","9.42","3.04","82.23","72.63","","","64943","64957",""
"Trip","2838","04-Dec-2021 21:36","04-Dec-2021 21:56","0.812","0.81","1.000","","","24","7.90","10.27","1.87","78.46","70.57","","","64957","64965",""
"Trip","2839","04-Dec-2021 22:06","04-Dec-2021 22:14","0.131","0.13","1.000","","","1","0.11","116.98","0.30","100.00","100.00","","","64965","64965",""
"Trip","2840","04-Dec-2021 22:33","04-Dec-2021 22:34","0.031","0.03","1.000","","","7","0.13","24.58","0.07","62.67","59.22","","","64965","64965",""
"Trip","2841","04-Dec-2021 22:50","04-Dec-2021 23:04","0.866","0.87","1.000","","","41","9.98","8.68","2.00","84.59","71.97","","","64965","64975",""
"Trip","2842","04-Dec-2021 23:13","04-Dec-2021 23:21","0.384","0.38","1.000","","","33","4.48","8.59","0.88","82.31","72.64","","","64975","64980",""
"Trip","2843","04-Dec-2021 23:27","04-Dec-2021 23:35","0.386","0.39","1.000","","","35","4.57","8.45","0.89","87.48","79.60","","","64980","64984",""
"Trip","2844","04-Dec-2021 23:40","04-Dec-2021 23:55","0.897","0.90","1.000","","","49","12.70","7.06","2.07","86.35","78.77","","","64984","64997",""
"Trip","2845","05-Dec-2021 00:05","05-Dec-2021 00:14","0.425","0.43","1.000","","","35","5.09","8.35","0.98","84.16","77.73","","","64997","65002",""
"Trip","2846","05-Dec-2021 04:15","05-Dec-2021 04:27","0.857","0.86","1.000","","","60","12.30","6.97","1.97","94.26","84.91","","","65002","65015",""
"Trip","2847","05-Dec-2021 04:31","05-Dec-2021 04:43","0.850","0.85","1.000","","","56","11.30","7.52","1.96","87.41","79.24","","","65015","65026",""
"Trip","2848","05-Dec-2021 22:36","05-Dec-2021 22:50","0.538","0.54","1.000","","","15","3.41","15.80","1.24","77.50","72.77","","","65026","65029",""
"Trip","2849","06-Dec-2021 02:52","06-Dec-2021 03:05","1.006","1.01","1.000","","","54","11.58","8.69","2.32","86.51","76.28","","","65029","65041",""
"Trip","2850","06-Dec-2021 03:09","06-Dec-2021 03:23","0.916","0.92","1.000","Baldivis","Port Kennedy","50","11.73","7.81","2.11","81.35","79.78","","","65041","65053",""
"Trip","2851","06-Dec-2021 14:36","06-Dec-2021 16:32","5.731","5.73","1.000","Port Kennedy","Port Kennedy","24","47.37","12.10","13.23","76.26","73.61","","","65053","65100",""
"Trip","2852","07-Dec-2021 14:46","07-Dec-2021 15:22","1.791","1.79","1.000","Port Kennedy","","24","14.65","12.22","4.13","81.79","74.77","","","65100","65115",""
"Trip","2853","07-Dec-2021 15:26","07-Dec-2021 15:33","0.319","0.32","1.000","","","19","2.13","15.00","0.73","93.01","72.71","","","65115","65117",""
"Trip","2854","07-Dec-2021 16:47","07-Dec-2021 17:10","0.778","0.78","1.000","","","4","1.72","45.31","1.79","64.37","64.37","","","65117","65118",""
"Trip","2855","07-Dec-2021 18:45","07-Dec-2021 19:33","2.945","2.95","1.000","","","38","29.99","9.82","6.80","80.01","73.55","","","65118","65148",""
"Trip","2856","07-Dec-2021 19:40","07-Dec-2021 20:15","1.806","1.81","1.000","","","30","16.99","10.63","4.17","77.58","73.24","","","65148","65165",""
"Trip","2857","07-Dec-2021 20:19","07-Dec-2021 20:36","1.046","1.05","1.000","","","43","12.26","8.53","2.41","80.90","76.68","","","65165","65178",""
"Trip","2858","07-Dec-2021 20:40","07-Dec-2021 20:48","0.581","0.58","1.000","","","48","6.59","8.82","1.34","87.89","77.36","","","65178","65184",""
"Trip","2859","07-Dec-2021 20:51","07-Dec-2021 20:59","0.487","0.49","1.000","","","53","6.47","7.53","1.12","98.07","77.12","","","65184","65191",""
"Trip","2860","07-Dec-2021 21:03","07-Dec-2021 21:12","0.579","0.58","1.000","","","37","6.05","9.57","1.33","78.68","74.34","","","65191","65197",""
"Trip","2861","07-Dec-2021 21:16","07-Dec-2021 21:24","0.532","0.53","1.000","","","39","5.25","10.14","1.22","77.00","71.17","","","65197","65202",""
"Trip","2862","07-Dec-2021 21:33","07-Dec-2021 21:36","0.167","0.17","1.000","","","38","1.61","10.35","0.38","100.00","78.40","","","65202","65204",""
"Trip","2863","08-Dec-2021 01:54","08-Dec-2021 02:23","1.060","1.06","1.000","","","23","10.79","9.82","2.44","91.54","83.86","","","65204","65214",""
"Trip","2864","08-Dec-2021 02:35","08-Dec-2021 02:51","0.868","0.87","1.000","","","50","12.99","6.68","2.00","95.82","78.76","","","65214","65227",""
"Trip","2865","08-Dec-2021 13:33","08-Dec-2021 15:34","5.622","5.62","1.000","Port Kennedy","","17","34.61","16.24","12.98","76.20","72.69","","","65227","65262",""
