"GOFAR Data Export"
"Vehicle","From","To"
"New Car","01-Jul-2020","30-Jun-2021"
,,,,,,,,,,,,,,,,,,,,
"Start Odometer (km)","End Odometer (km)","Total Distance Recorded (km)","Business Distance Recorded (km)","Business Use Percentage",,,,,,,,,,,,,,,
"39185","49541","10367.50","0.00","0.00",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"Business trip method","Distance [km]","Rate","Total Claimable",,,,,,,,,,,,,,,,
"ATO","0.00","0.72","0.00",,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Type,Trip Index,Start Time,End Time,Fuel (L),Cost,Price per Litre,Start Location,End Location,Average Speed (km/h),Distance (km),Economy (L/100km),CO2 (kg),Acceleration Score,Braking Score,Business,Tags,Odometer Start (km),Odometer End (km),% difference between calculated odometer and actual odometer
"Trip","422","16-Apr-2021 19:15","16-Apr-2021 19:32","0.781","0.78","1.000","Port Kennedy","Port Kennedy","33","9.12","8.57","1.80","75.63","77.17","","","43288","43298","-0.54%"
"Trip","423","16-Apr-2021 19:35","16-Apr-2021 20:16","1.932","1.93","1.000","Port Kennedy","Port Kennedy","34","22.89","8.44","4.46","78.18","74.14","","","43298","43320","-0.54%"
"Trip","424","16-Apr-2021 20:21","16-Apr-2021 20:31","0.533","0.53","1.000","Port Kennedy","Port Kennedy","31","5.12","10.41","1.23","74.40","69.12","","","43320","43325","-0.54%"
"Trip","425","16-Apr-2021 21:09","16-Apr-2021 21:21","0.702","0.70","1.000","Port Kennedy","Port Kennedy","44","8.75","8.03","1.62","85.64","77.06","","","43325","43334","-0.54%"
"Trip","426","16-Apr-2021 21:27","16-Apr-2021 22:08","2.138","2.14","1.000","Port Kennedy","Port Kennedy","43","28.56","7.49","4.93","79.57","75.91","","","43334","43362","-0.54%"
"Trip","427","16-Apr-2021 22:20","16-Apr-2021 22:34","0.512","0.51","1.000","Port Kennedy","Port Kennedy","23","5.48","9.35","1.18","87.66","78.70","","","43362","43368","-0.54%"
"Trip","428","17-Apr-2021 13:03","17-Apr-2021 13:46","2.345","2.34","1.000","Port Kennedy","Rockingham","36","25.88","9.06","5.41","76.85","75.28","","","43368","43394","-0.54%"
"Trip","429","17-Apr-2021 14:00","17-Apr-2021 14:14","0.788","0.79","1.000","Rockingham","Port Kennedy","38","8.96","8.79","1.82","76.53","75.21","","","43394","43403","-0.54%"
"Trip","430","17-Apr-2021 14:43","17-Apr-2021 15:14","0.688","0.69","1.000","","","0","0","999.00","1.58","100.00","100.00","","","43403","43403","-0.54%"
"Trip","431","17-Apr-2021 15:17","17-Apr-2021 15:29","0.262","0.26","1.000","","","0","0","999.00","0.60","100.00","100.00","","","43403","43403","-0.54%"
"Trip","432","17-Apr-2021 15:38","17-Apr-2021 15:39","0.045","0.04","1.000","","","0","0","999.00","0.10","100.00","100.00","","","43403","43403","-0.54%"
"Trip","433","17-Apr-2021 15:45","17-Apr-2021 15:48","0.076","0.08","1.000","","","0","0","999.00","0.17","100.00","100.00","","","43403","43403","-0.54%"
"Trip","434","17-Apr-2021 15:59","17-Apr-2021 16:05","0.136","0.14","1.000","","","0","0","999.00","0.31","100.00","100.00","","","43403","43403","-0.54%"
"Trip","435","17-Apr-2021 16:47","17-Apr-2021 16:52","0.283","0.28","1.000","","","24","1.93","14.68","0.65","70.22","71.12","","","43403","43404","-0.54%"
"Trip","436","17-Apr-2021 16:56","17-Apr-2021 16:59","0.084","0.08","1.000","","","6","0.25","34.10","0.19","100.00","100.00","","","43404","43405","-0.54%"
"Trip","437","17-Apr-2021 17:08","17-Apr-2021 17:17","0.479","0.48","1.000","","","30","4.66","10.29","1.10","77.36","74.70","","","43405","43409","-0.54%"
"Trip","438","17-Apr-2021 17:24","17-Apr-2021 17:49","1.361","1.36","1.000","","","42","16.93","8.04","3.14","82.64","77.08","","","43409","43426","-0.54%"
"Trip","439","17-Apr-2021 17:53","17-Apr-2021 18:05","0.700","0.70","1.000","","","46","9.26","7.55","1.61","91.36","79.05","","","43426","43435","-0.54%"
"Trip","440","17-Apr-2021 18:11","17-Apr-2021 18:22","0.503","0.50","1.000","","","34","5.94","8.46","1.16","80.85","74.21","","","43435","43441","-0.54%"
"Trip","441","17-Apr-2021 19:05","17-Apr-2021 19:11","0.399","0.40","1.000","","","44","4.78","8.34","0.92","85.90","82.25","","","43441","43446","-0.54%"
"Trip","442","17-Apr-2021 19:19","17-Apr-2021 20:00","2.130","2.13","1.000","","","37","24.94","8.54","4.92","77.65","73.18","","","43446","43471","-0.54%"
"Trip","443","17-Apr-2021 20:04","17-Apr-2021 20:10","0.276","0.28","1.000","","","20","2.05","13.49","0.63","71.36","62.95","","","43471","43473","-0.54%"
"Trip","444","17-Apr-2021 20:20","17-Apr-2021 20:22","0.160","0.16","1.000","","","38","1.58","10.11","0.36","84.80","74.04","","","43473","43475","-0.54%"
"Trip","445","17-Apr-2021 21:36","17-Apr-2021 21:36","0.005","0.00","1.000","","","0","0","999.00","0.01","100.00","100.00","","","43475","43475","-0.54%"
"Trip","446","17-Apr-2021 21:50","17-Apr-2021 21:51","0.012","0.01","1.000","","","0","0","999.00","0.02","100.00","100.00","","","43475","43475","-0.54%"
"Trip","447","17-Apr-2021 21:58","17-Apr-2021 21:58","0.000","0.00","","","","0","0","999.00","0.00","100.00","100.00","","","43475","43475","-0.54%"
"Trip","448","17-Apr-2021 22:54","17-Apr-2021 23:17","0.552","0.55","1.000","","","0","0","999.00","1.27","100.00","100.00","","","43475","43475","-0.54%"
"Trip","449","17-Apr-2021 23:35","17-Apr-2021 23:38","0.180","0.18","1.000","","","35","1.72","10.47","0.41","100.00","76.49","","","43475","43476","-0.54%"
"Trip","450","17-Apr-2021 23:46","17-Apr-2021 23:49","0.180","0.18","1.000","","","34","1.58","11.34","0.41","92.67","75.99","","","43476","43478","-0.54%"
"Trip","451","18-Apr-2021 15:24","18-Apr-2021 15:25","0.065","0.06","1.000","","","0","0","999.00","0.14","100.00","100.00","","","43478","43478","-0.54%"
"Trip","452","18-Apr-2021 16:00","18-Apr-2021 16:04","0.108","0.11","1.000","","","0","0","999.00","0.24","100.00","100.00","","","43478","43478","-0.54%"
"Trip","453","18-Apr-2021 22:48","18-Apr-2021 22:56","0.241","0.24","1.000","","","0","0","999.00","0.55","100.00","100.00","","","43478","43478","-0.54%"
"Trip","454","19-Apr-2021 00:00","19-Apr-2021 00:26","1.306","1.31","1.000","","","28","12.20","10.70","3.01","84.73","77.33","","","43478","43490","-0.54%"
"Trip","455","19-Apr-2021 00:33","19-Apr-2021 00:51","1.036","1.04","1.000","","","39","11.34","9.14","2.39","83.67","77.46","","","43490","43501","-0.54%"
"Trip","456","19-Apr-2021 13:21","19-Apr-2021 13:28","0.213","0.21","1.000","","","0","0","999.00","0.49","100.00","100.00","","","43501","43501","-0.54%"
"Trip","457","19-Apr-2021 13:46","19-Apr-2021 14:00","0.346","0.35","1.000","","","0","0","999.00","0.79","100.00","100.00","","","43501","43501","-0.54%"
"Trip","458","19-Apr-2021 14:13","19-Apr-2021 14:16","0.061","0.06","1.000","","","0","0","999.00","0.14","100.00","100.00","","","43501","43501","-0.54%"
"Trip","459","19-Apr-2021 14:44","19-Apr-2021 15:32","2.523","2.52","1.000","","","40","31.79","7.94","5.82","79.69","76.97","","","43501","43533","-0.54%"
"Trip","460","19-Apr-2021 15:48","19-Apr-2021 15:51","0.196","0.20","1.000","","","32","1.72","11.35","0.45","84.08","71.30","","","43533","43535","-0.54%"
"Trip","461","19-Apr-2021 16:22","19-Apr-2021 16:34","0.515","0.51","1.000","","","20","3.92","13.15","1.18","84.03","72.14","","","43535","43538","-0.54%"
"Trip","462","19-Apr-2021 21:40","19-Apr-2021 21:58","0.742","0.74","1.000","","","12","3.46","21.48","1.71","74.06","68.51","","","43538","43542","-0.54%"
"Trip","463","20-Apr-2021 15:12","20-Apr-2021 15:29","0.625","0.62","1.000","","","16","4.46","14.00","1.44","74.58","75.86","","","43542","43546","-0.54%"
"Trip","464","20-Apr-2021 15:51","20-Apr-2021 15:53","0.073","0.07","1.000","","","3","0.11","63.83","0.16","100.00","100.00","","","43546","43546","-0.54%"
"Trip","465","20-Apr-2021 15:57","20-Apr-2021 16:02","0.314","0.31","1.000","","","40","2.89","10.83","0.72","74.81","77.96","","","43546","43549","-0.54%"
"Trip","466","20-Apr-2021 16:33","20-Apr-2021 16:39","0.318","0.32","1.000","","","20","1.91","16.63","0.73","71.52","72.79","","","43549","43551","-0.54%"
"Trip","467","20-Apr-2021 16:44","20-Apr-2021 16:45","0.058","0.06","1.000","","","8","0.18","31.74","0.13","66.89","100.00","","","43551","43551","-0.54%"
"Trip","468","20-Apr-2021 17:11","20-Apr-2021 17:52","2.459","2.46","1.000","","","39","27.28","9.01","5.67","75.23","72.89","","","43551","43579","-0.54%"
"Trip","469","20-Apr-2021 18:30","20-Apr-2021 19:29","2.639","2.64","1.000","","","27","26.36","10.01","6.09","74.83","71.92","","","43579","43605","-0.54%"
"Trip","470","20-Apr-2021 19:33","20-Apr-2021 19:44","0.687","0.69","1.000","","","47","8.58","8.00","1.58","83.00","79.83","","","43605","43613","-0.54%"
"Trip","471","20-Apr-2021 21:46","20-Apr-2021 21:51","0.108","0.11","1.000","","","1","0.12","93.83","0.25","100.00","60.80","","","43613","43613","-0.54%"
"Trip","472","20-Apr-2021 21:56","20-Apr-2021 21:58","0.175","0.18","1.000","","","37","1.54","11.37","0.40","78.43","66.19","","","43613","43615","-0.54%"
"Trip","473","20-Apr-2021 22:53","20-Apr-2021 23:55","3.188","3.19","1.000","","","39","40.01","7.97","7.36","79.03","77.21","","","43615","43655","-0.54%"
"Trip","474","20-Apr-2021 23:59","21-Apr-2021 00:13","0.211","0.21","1.000","","","0","0","999.00","0.48","100.00","100.00","","","43655","43655","-0.54%"
"Trip","475","21-Apr-2021 00:17","21-Apr-2021 00:26","0.462","0.46","1.000","","","46","6.19","7.46","1.06","93.03","80.94","","","43655","43661","-0.54%"
"Trip","476","21-Apr-2021 15:34","21-Apr-2021 15:58","0.768","0.77","1.000","","","11","4.13","18.61","1.77","72.53","69.35","","","43661","43665","-0.54%"
"Trip","477","21-Apr-2021 16:21","21-Apr-2021 16:40","1.107","1.11","1.000","","","40","12.18","9.09","2.55","79.27","75.54","","","43665","43677","-0.54%"
"Trip","478","21-Apr-2021 17:40","21-Apr-2021 17:53","0.806","0.81","1.000","","","41","9.26","8.71","1.86","81.19","75.99","","","43677","43686","-0.54%"
"Trip","479","21-Apr-2021 18:17","21-Apr-2021 18:28","0.535","0.53","1.000","","","28","5.20","10.28","1.23","76.18","76.06","","","43686","43691","-0.54%"
"Trip","480","21-Apr-2021 18:49","21-Apr-2021 18:58","0.453","0.45","1.000","","","23","3.48","13.02","1.04","76.12","66.94","","","43691","43695","-0.54%"
"Trip","481","21-Apr-2021 19:23","21-Apr-2021 19:32","0.509","0.51","1.000","","","36","5.57","9.14","1.17","77.71","80.42","","","43695","43700","-0.54%"
"Trip","482","21-Apr-2021 19:36","21-Apr-2021 20:04","1.492","1.49","1.000","","","39","18.25","8.17","3.44","79.60","75.15","","","43700","43719","-0.54%"
"Trip","483","21-Apr-2021 20:49","21-Apr-2021 20:52","0.163","0.16","1.000","","","32","1.59","10.28","0.37","91.41","78.74","","","43719","43720","-0.54%"
"Trip","484","21-Apr-2021 22:52","21-Apr-2021 23:38","1.249","1.25","1.000","","","7","5.46","22.88","2.88","80.83","77.30","","","43720","43726","-0.54%"
"Trip","485","22-Apr-2021 08:22","22-Apr-2021 08:27","0.251","0.25","1.000","","","16","1.30","19.37","0.58","84.80","76.60","","","43726","43727","-0.54%"
"Trip","486","22-Apr-2021 08:35","22-Apr-2021 08:44","0.279","0.28","1.000","","","9","1.41","19.84","0.64","76.00","84.62","","","43727","43728","-0.54%"
"Trip","487","22-Apr-2021 11:13","22-Apr-2021 11:19","0.327","0.33","1.000","","","21","1.93","16.99","0.75","76.19","74.88","","","43728","43730","-0.54%"
"Trip","488","22-Apr-2021 11:25","22-Apr-2021 11:28","0.106","0.11","1.000","","","3","0.19","56.53","0.24","100.00","70.20","","","43730","43730","-0.54%"
"Trip","489","22-Apr-2021 11:45","22-Apr-2021 11:54","0.534","0.53","1.000","","","35","5.25","10.18","1.23","76.62","76.25","","","43730","43736","-0.54%"
"Trip","490","22-Apr-2021 12:23","22-Apr-2021 12:35","0.730","0.73","1.000","","","31","6.17","11.84","1.68","77.11","72.48","","","43736","43742","-0.54%"
"Trip","491","22-Apr-2021 12:39","22-Apr-2021 12:49","0.564","0.56","1.000","","","32","5.42","10.41","1.30","74.28","74.96","","","43742","43747","-0.54%"
"Trip","492","22-Apr-2021 13:26","22-Apr-2021 13:42","0.944","0.94","1.000","","","48","12.35","7.65","2.18","89.13","82.81","","","43747","43759","-0.54%"
"Trip","493","22-Apr-2021 14:22","22-Apr-2021 14:58","1.746","1.75","1.000","","","34","20.26","8.62","4.03","78.22","78.88","","","43759","43780","-0.54%"
"Trip","494","22-Apr-2021 15:02","22-Apr-2021 15:35","1.563","1.56","1.000","","","33","18.01","8.68","3.61","78.94","75.26","","","43780","43798","-0.54%"
"Trip","495","22-Apr-2021 16:18","22-Apr-2021 16:18","0.021","0.02","1.000","","","10","0.11","20.16","0.04","100.00","35.82","","","43798","43798","-0.54%"
"Trip","496","22-Apr-2021 16:45","22-Apr-2021 16:46","0.036","0.04","1.000","","","6","0.12","29.36","0.08","40.04","52.18","","","43798","43798","-0.54%"
"Trip","497","22-Apr-2021 17:44","22-Apr-2021 18:19","1.316","1.32","1.000","","","24","13.93","9.45","3.04","76.81","72.22","","","43798","43812","-0.54%"
"Trip","498","22-Apr-2021 18:25","22-Apr-2021 18:48","1.112","1.11","1.000","","","35","13.35","8.33","2.56","79.18","74.06","","","43812","43825","-0.54%"
"Trip","499","22-Apr-2021 18:58","22-Apr-2021 19:13","0.902","0.90","1.000","","","44","10.57","8.54","2.08","79.28","73.16","","","43825","43835","-0.54%"
"Trip","500","22-Apr-2021 19:31","22-Apr-2021 19:34","0.173","0.17","1.000","","","35","1.62","10.67","0.39","91.53","80.50","","","43835","43837","-0.54%"
"Trip","501","22-Apr-2021 20:28","22-Apr-2021 21:30","3.632","3.63","1.000","","","50","50.95","7.13","8.38","85.74","79.72","","","43837","43888","-0.54%"
"Trip","502","23-Apr-2021 13:48","23-Apr-2021 13:52","0.277","0.28","1.000","","","18","1.30","21.37","0.63","78.27","77.13","","","43888","43889","-0.54%"
"Trip","503","23-Apr-2021 14:15","23-Apr-2021 14:18","0.184","0.18","1.000","","","25","1.27","14.47","0.42","90.00","74.34","","","43889","43890","-0.54%"
"Trip","504","23-Apr-2021 17:19","23-Apr-2021 17:28","0.513","0.51","1.000","","","26","3.92","13.09","1.18","70.72","67.17","","","43890","43894","-0.54%"
"Trip","505","23-Apr-2021 17:34","23-Apr-2021 17:43","0.480","0.48","1.000","","","27","3.82","12.56","1.10","71.16","66.83","","","43894","43898","-0.54%"
"Trip","506","23-Apr-2021 17:59","23-Apr-2021 18:33","1.826","1.83","1.000","","","40","22.21","8.22","4.21","79.55","78.03","","","43898","43920","-0.54%"
"Trip","507","23-Apr-2021 18:54","23-Apr-2021 19:10","0.928","0.93","1.000","","","41","11.13","8.33","2.14","81.83","79.32","","","43920","43931","-0.54%"
"Trip","508","23-Apr-2021 20:13","23-Apr-2021 20:25","0.756","0.76","1.000","","","39","7.50","10.08","1.74","74.01","72.13","","","43931","43939","-0.54%"
"Trip","509","23-Apr-2021 20:53","23-Apr-2021 21:06","0.704","0.70","1.000","","","29","6.34","11.10","1.62","78.23","69.85","","","43939","43945","-0.54%"
"Trip","510","23-Apr-2021 21:11","23-Apr-2021 22:08","2.932","2.93","1.000","","","42","39.72","7.38","6.77","81.61","77.44","","","43945","43984","-0.54%"
"Trip","511","24-Apr-2021 00:45","24-Apr-2021 00:48","0.234","0.23","1.000","","","34","1.60","14.68","0.54","87.33","72.44","","","43984","43986","-0.54%"
"Trip","512","24-Apr-2021 16:46","24-Apr-2021 16:55","0.505","0.50","1.000","","","14","2.13","23.71","1.16","69.24","68.55","","","43986","43988","-0.54%"
"Trip","513","24-Apr-2021 17:11","24-Apr-2021 17:23","0.796","0.80","1.000","","","46","9.15","8.71","1.83","85.85","81.63","","","43988","43997","-0.54%"
"Trip","514","24-Apr-2021 17:53","24-Apr-2021 18:02","0.583","0.58","1.000","","","34","5.44","10.71","1.34","79.92","77.02","","","43997","44003","-0.54%"
"Trip","515","24-Apr-2021 18:12","24-Apr-2021 18:26","0.801","0.80","1.000","","","44","10.13","7.91","1.85","94.64","85.73","","","44003","44013","-0.54%"
"Trip","516","24-Apr-2021 18:38","24-Apr-2021 19:17","2.333","2.33","1.000","","","44","28.31","8.24","5.38","78.91","76.04","","","44013","44041","-0.54%"
"Trip","517","24-Apr-2021 19:40","24-Apr-2021 19:57","1.048","1.05","1.000","","","46","12.90","8.12","2.42","78.20","76.66","","","44041","44054","-0.54%"
"Trip","518","24-Apr-2021 20:03","24-Apr-2021 20:05","0.176","0.18","1.000","","","37","1.61","10.89","0.40","74.99","72.24","","","44054","44055","-0.54%"
"Trip","519","25-Apr-2021 01:07","25-Apr-2021 02:19","3.114","3.11","1.000","","","23","27.83","11.19","7.19","86.77","77.28","","","44055","44083","-0.54%"
"Trip","520","25-Apr-2021 13:47","25-Apr-2021 14:05","1.066","1.07","1.000","","","39","11.12","9.58","2.46","76.20","84.30","","","44083","44094","-0.54%"
"Trip","521","25-Apr-2021 14:08","25-Apr-2021 14:26","1.238","1.24","1.000","","","57","16.71","7.41","2.85","85.00","82.67","","","44094","44111","-0.54%"
"Trip","522","25-Apr-2021 14:58","25-Apr-2021 15:03","0.205","0.20","1.000","","","20","1.72","11.86","0.47","86.23","72.42","","","44111","44112","-0.54%"
"Trip","523","25-Apr-2021 19:35","25-Apr-2021 19:57","0.837","0.84","1.000","","","10","3.51","23.87","1.93","77.74","73.32","","","44112","44116","-0.54%"
"Trip","524","26-Apr-2021 18:05","26-Apr-2021 18:09","0.292","0.29","1.000","","","30","1.79","16.34","0.67","68.86","68.22","","","44116","44118","-0.54%"
"Trip","525","26-Apr-2021 18:17","26-Apr-2021 18:21","0.310","0.31","1.000","","","29","1.82","17.09","0.71","78.24","65.98","","","44118","44119","-0.54%"
"Trip","526","26-Apr-2021 23:33","27-Apr-2021 00:21","3.835","3.83","1.000","","","59","48.38","7.93","8.85","79.88","77.04","","","44119","44167","-0.54%"
"Trip","527","27-Apr-2021 14:03","27-Apr-2021 14:57","3.447","3.45","1.000","","","58","51.88","6.64","7.96","79.25","79.89","","","44167","44219","-0.54%"
"Trip","528","27-Apr-2021 15:04","27-Apr-2021 16:10","4.183","4.18","1.000","","","48","52.99","7.89","9.66","78.18","76.20","","","44219","44272","-0.54%"
"Trip","529","27-Apr-2021 16:48","27-Apr-2021 16:59","0.547","0.55","1.000","","","21","3.90","14.02","1.26","69.68","68.63","","","44272","44276","-0.54%"
"Trip","530","27-Apr-2021 17:11","27-Apr-2021 17:25","1.001","1.00","1.000","","","46","11.15","8.98","2.31","78.46","75.47","","","44276","44287","-0.54%"
"Trip","531","27-Apr-2021 17:43","27-Apr-2021 17:50","0.509","0.51","1.000","","","29","3.83","13.29","1.17","69.84","68.51","","","44287","44291","-0.54%"
"Trip","532","27-Apr-2021 17:56","27-Apr-2021 18:06","0.439","0.44","1.000","","","23","3.86","11.38","1.01","89.88","74.35","","","44291","44294","-0.54%"
"Trip","533","27-Apr-2021 18:12","27-Apr-2021 18:19","0.341","0.34","1.000","","","28","3.22","10.60","0.78","75.81","75.43","","","44294","44298","-0.54%"
"Trip","534","27-Apr-2021 18:23","27-Apr-2021 18:33","0.470","0.47","1.000","","","31","5.01","9.39","1.08","83.29","82.80","","","44298","44303","-0.54%"
"Trip","535","27-Apr-2021 18:41","27-Apr-2021 18:52","0.525","0.53","1.000","","","35","6.06","8.66","1.21","77.32","78.84","","","44303","44309","-0.54%"
"Trip","536","27-Apr-2021 19:05","27-Apr-2021 19:35","1.533","1.53","1.000","","","36","18.14","8.45","3.54","81.34","77.49","","","44309","44327","-0.54%"
"Trip","537","27-Apr-2021 19:40","27-Apr-2021 19:49","0.551","0.55","1.000","","","36","5.66","9.73","1.27","79.23","71.50","","","44327","44332","-0.54%"
"Trip","538","27-Apr-2021 19:53","27-Apr-2021 20:00","0.385","0.38","1.000","","","25","2.98","12.92","0.88","67.62","64.15","","","44332","44335","-0.54%"
"Trip","539","27-Apr-2021 20:23","27-Apr-2021 20:39","0.968","0.97","1.000","","","43","11.93","8.12","2.23","83.00","81.54","","","44335","44347","-0.54%"
"Trip","540","27-Apr-2021 20:49","27-Apr-2021 21:06","1.118","1.12","1.000","","","53","15.79","7.08","2.58","82.79","78.42","","","44347","44363","-0.54%"
"Trip","541","27-Apr-2021 21:10","27-Apr-2021 21:26","0.737","0.74","1.000","","","31","8.31","8.86","1.70","80.45","77.30","","","44363","44371","-0.54%"
"Trip","542","28-Apr-2021 03:54","28-Apr-2021 04:15","1.143","1.14","1.000","","","30","10.80","10.58","2.63","78.20","79.32","","","44371","44382","-0.54%"
"Trip","543","28-Apr-2021 04:25","28-Apr-2021 04:26","0.000","0.00","","","","0","0","999.00","0.00","100.00","100.00","","","44382","44382","-0.54%"
"Trip","544","28-Apr-2021 04:34","28-Apr-2021 04:45","0.851","0.85","1.000","","","60","10.73","7.93","1.96","89.10","78.95","","","44382","44393","-0.54%"
"Trip","545","28-Apr-2021 12:37","28-Apr-2021 12:50","0.480","0.48","1.000","","","7","1.56","30.70","1.10","74.64","73.89","","","44393","44394","-0.54%"
"Trip","546","28-Apr-2021 13:01","28-Apr-2021 13:06","0.222","0.22","1.000","","","15","1.33","16.68","0.51","78.55","90.31","","","44394","44395","-0.54%"
"Trip","547","28-Apr-2021 15:46","28-Apr-2021 15:50","0.337","0.34","1.000","","","28","2.10","16.06","0.77","68.54","71.21","","","44395","44397","-0.54%"
"Trip","548","28-Apr-2021 15:56","28-Apr-2021 16:07","0.559","0.56","1.000","","","31","5.63","9.94","1.29","74.96","74.30","","","44397","44403","-0.54%"
